Logging buffer configuration and contents : enabled
Allowed max buffer size : 10240
Actual buffer size : 512
Channel number : 4 , Channel name : logbuffer
Dropped messages : 0
Overwritten messages : 35304
Current messages : 512

Jun 16 2026 03:42:49 Core_SW_01 %%01LLDP/4/LLDP_REMTABLECHANGE(l):CID=0x80a5045a;LLDP neighbor information was changed. (Added=0, Deleted=0, Dropped=0, Aged=1)
Jun 16 2026 03:23:11 Core_SW_01 %%01LLDP/4/LLDP_INTERFACE_NEIGB_CHANGE(l):CID=0x80a5045a;Neighbor information of the interface was changed. (NeighborIndex=1, Action=deleted, Interface=GE1/0/1, RemoteChassisType=macAddress, RemoteChassisId=3808-0011-1200, RemotePortIdType=interfaceName, RemotePortId=GE1/0/1, RemoteSystemName=Core_SW_02, RemoteSystemDescription=Huawei Versatile Routing Platform Software  VRP (R) software, Version 8.231 (CE12800 V800R023C10SPC100B313)  Copyright (C) 2012-2023 Huawei Technologies Co., Ltd.  HUAWEI CE12800  , RemoteSystemCapabilitySupported=bridge router, RemoteSystemCapabilityEnabled=bridge router, RemoteManagementAddressType=ipv4, RemoteManagementAddress=10.1.254.2)
Jun 16 2026 03:23:04 Core_SW_01 %%01LLDP/4/LLDP_REMTABLECHANGE(l):CID=0x80a5045a;LLDP neighbor information was changed. (Added=0, Deleted=0, Dropped=0, Aged=1)
Jun 16 2026 03:23:04 Core_SW_01 %%01LLDP/4/LLDP_INTERFACE_REM_CHANGE(l):CID=0x80a5045a;Neighbor information of the interface was changed. (Interface=GE1/0/4, Action=deleted, Added=0, Deleted=1, RemoteInterfaceName=HundredGigE1/0/1, RemoteDeviceManageAddress=7425-8ae3-f862)
Jun 16 2026 03:23:04 Core_SW_01 %%01LLDP/4/LLDP_INTERFACE_NEIGB_CHANGE(l):CID=0x80a5045a;Neighbor information of the interface was changed. (NeighborIndex=1, Action=deleted, Interface=GE1/0/4, RemoteChassisType=macAddress, RemoteChassisId=7425-8ae3-f862, RemotePortIdType=interfaceName, RemotePortId=HundredGigE1/0/1, RemoteSystemName=AGG_SW_02, RemoteSystemDescription=H3C Comware Platform Software, Software Version 7.1.070, Release 7639P06  H3C V9850-256H  Copyright (c) 2004-2024 New H3C Technologies Co., Ltd. All rights reserved., RemoteSystemCapabilitySupported=bridge router, RemoteSystemCapabilityEnabled=bridge router, RemoteManagementAddressType=all802, RemoteManagementAddress=7425-8ae3-f862)
Jun 16 2026 03:22:56 Core_SW_01 %%01LLDP/4/LLDP_REMTABLECHANGE(l):CID=0x80a5045a;LLDP neighbor information was changed. (Added=0, Deleted=0, Dropped=0, Aged=1)
Jun 16 2026 03:22:56 Core_SW_01 %%01LLDP/4/LLDP_INTERFACE_REM_CHANGE(l):CID=0x80a5045a;Neighbor information of the interface was changed. (Interface=GE1/0/5, Action=deleted, Added=0, Deleted=1, RemoteInterfaceName=HundredGigE1/0/1, RemoteDeviceManageAddress=7425-8ae3-5e94)
Jun 16 2026 03:22:56 Core_SW_01 %%01LLDP/4/LLDP_INTERFACE_NEIGB_CHANGE(l):CID=0x80a5045a;Neighbor information of the interface was changed. (NeighborIndex=1, Action=deleted, Interface=GE1/0/5, RemoteChassisType=macAddress, RemoteChassisId=7425-8ae3-5e94, RemotePortIdType=interfaceName, RemotePortId=HundredGigE1/0/1, RemoteSystemName=AGG_SW_03, RemoteSystemDescription=H3C Comware Platform Software, Software Version 7.1.070, Release 7639P06  H3C V9850-256H  Copyright (c) 2004-2024 New H3C Technologies Co., Ltd. All rights reserved., RemoteSystemCapabilitySupported=bridge router, RemoteSystemCapabilityEnabled=bridge router, RemoteManagementAddressType=all802, RemoteManagementAddress=7425-8ae3-5e94)
Jun 16 2026 03:22:41 Core_SW_01 %%01OSPF/2/ospfLsaRetranExceedLimit_active(l):CID=0x80830457-alarmID=0x00f1ffc5;The number of OSPF LSA retransmissions on an interface exceeds the limit. (ProcessId=1, AreaId=0.0.0.1, InterfaceName=Vlanif20)
Jun 16 2026 03:22:38 Core_SW_01 %%01VRRP/3/VRRP_DOUBLE_MASTER_ERR(l):CID=0x80250453;VRRP detected double masters. (IfIndex=46, IfName=Vlanif20, VrId=2, PeerIp=10.1.20.252, PeerPriority=110)
Jun 16 2026 03:22:33 Core_SW_01 %%01LLDP/4/LLDP_REMTABLECHANGE(l):CID=0x80a5045a;LLDP neighbor information was changed. (Added=1, Deleted=0, Dropped=0, Aged=0)
Jun 16 2026 03:22:29 Core_SW_01 %%01LLDP/4/LLDP_INTERFACE_REM_CHANGE(l):CID=0x80a5045a;Neighbor information of the interface was changed. (Interface=GE1/0/8, Action=added, Added=1, Deleted=0, RemoteInterfaceName=GigabitEthernet1/0/1, RemoteDeviceManageAddress=10.1.254.3)
Jun 16 2026 03:22:29 Core_SW_01 %%01LLDP/4/LLDP_INTERFACE_NEIGB_CHANGE(l):CID=0x80a5045a;Neighbor information of the interface was changed. (NeighborIndex=1, Action=added, Interface=GE1/0/8, RemoteChassisType=macAddress, RemoteChassisId=0c7c-6cf7-0000, RemotePortIdType=interfaceName, RemotePortId=GigabitEthernet1/0/1, RemoteSystemName=FW_01, RemoteSystemDescription=FW_01, Huawei Versatile Routing Platform Software, Software Version : USG6000V2 V500R005C00SPC100 (VRP (R) Software, Version 5.170), Copyright (C) 2014-2018 Huawei Technologies Co., Ltd., RemoteSystemCapabilitySupported=router, RemoteSystemCapabilityEnabled=router, RemoteManagementAddressType=ipv4, RemoteManagementAddress=10.1.254.3)
Jun 16 2026 03:22:29 Core_SW_01 %%01LLDP/4/LLDP_REMTABLECHANGE(l):CID=0x80a5045a;LLDP neighbor information was changed. (Added=0, Deleted=0, Dropped=0, Aged=1)
Jun 16 2026 03:22:29 Core_SW_01 %%01LLDP/4/LLDP_INTERFACE_REM_CHANGE(l):CID=0x80a5045a;Neighbor information of the interface was changed. (Interface=GE1/0/8, Action=deleted, Added=0, Deleted=1, RemoteInterfaceName=GigabitEthernet1/0/1, RemoteDeviceManageAddress=10.1.254.3)
Jun 16 2026 03:22:29 Core_SW_01 %%01LLDP/4/LLDP_INTERFACE_NEIGB_CHANGE(l):CID=0x80a5045a;Neighbor information of the interface was changed. (NeighborIndex=1, Action=deleted, Interface=GE1/0/8, RemoteChassisType=macAddress, RemoteChassisId=0c7c-6cf7-0000, RemotePortIdType=interfaceName, RemotePortId=GigabitEthernet1/0/1, RemoteSystemName=FW_01, RemoteSystemDescription=FW_01, Huawei Versatile Routing Platform Software, Software Version : USG6000V2 V500R005C00SPC100 (VRP (R) Software, Version 5.170), Copyright (C) 2014-2018 Huawei Technologies Co., Ltd., RemoteSystemCapabilitySupported=router, RemoteSystemCapabilityEnabled=router, RemoteManagementAddressType=ipv4, RemoteManagementAddress=10.1.254.3)
Jun 16 2026 03:21:53 Core_SW_01 %%01LLDP/4/LLDP_REMTABLECHANGE(l):CID=0x80a5045a;LLDP neighbor information was changed. (Added=0, Deleted=0, Dropped=0, Aged=1)
Jun 16 2026 03:21:53 Core_SW_01 %%01LLDP/4/LLDP_INTERFACE_REM_CHANGE(l):CID=0x80a5045a;Neighbor information of the interface was changed. (Interface=GE1/0/3, Action=deleted, Added=0, Deleted=1, RemoteInterfaceName=HundredGigE1/0/1, RemoteDeviceManageAddress=7425-8ae3-9a57)
Jun 16 2026 03:21:53 Core_SW_01 %%01LLDP/4/LLDP_INTERFACE_NEIGB_CHANGE(l):CID=0x80a5045a;Neighbor information of the interface was changed. (NeighborIndex=1, Action=deleted, Interface=GE1/0/3, RemoteChassisType=macAddress, RemoteChassisId=7425-8ae3-9a57, RemotePortIdType=interfaceName, RemotePortId=HundredGigE1/0/1, RemoteSystemName=AGG_SW_01, RemoteSystemDescription=H3C Comware Platform Software, Software Version 7.1.070, Release 7639P06  H3C V9850-256H  Copyright (c) 2004-2024 New H3C Technologies Co., Ltd. All rights reserved., RemoteSystemCapabilitySupported=bridge router, RemoteSystemCapabilityEnabled=bridge router, RemoteManagementAddressType=all802, RemoteManagementAddress=7425-8ae3-9a57)
Jun 16 2026 03:21:51 Core_SW_01 %%01RM/4/RM_DELETE_DEFAULTRT(l):CID=0x80717539;The default route is deleted. (AddrFamily=IPv4, InstanceID=_public_, ProcessID=1, ProtocolID=OSPF, SubProtocolID=O_ASE, ExitIf=Vlanif202, Nexthop=10.1.200.5, Neighbour=, Preference=150, Metric=1, IndirectID=16777351)
Jun 16 2026 03:21:51 Core_SW_01 %%01RM/4/RM_ADD_DEFAULTRT(l):CID=0x80717539;The default route is added. (AddrFamily=IPv4, InstanceID=_public_, ProcessID=1, ProtocolID=OSPF, SubProtocolID=O_ASE, ExitIf=Vlanif201, Nexthop=10.1.200.1, Neighbour=, Preference=150, Metric=1, IndirectID=16777353)
Jun 16 2026 03:21:48 Core_SW_01 %%01OSPF/2/ospfNbrStateChange_clear(l):CID=0x80830457-alarmID=0x08900005-clearType=service_resume;The status of the non-virtual neighbor has changed. (RouterId=10.1.254.1, NbrIpAddress=10.1.200.5, NbrAddressLessIndex=0, NbrRtrId=10.1.254.4, NbrState=8, ProcessId=1, AreaId=0.0.0.0, IfnetIndex=52, LocalIfIpAddress=10.1.200.6, IfName=Vlanif202, VpnName=_public_, Reason=Alarm clear, SubReason=neighbor full)
Jun 16 2026 03:21:46 Core_SW_01 %%01RM/4/RM_DELETE_DEFAULTRT(l):CID=0x80717539;The default route is deleted. (AddrFamily=IPv4, InstanceID=_public_, ProcessID=1, ProtocolID=OSPF, SubProtocolID=O_ASE, ExitIf=Vlanif201, Nexthop=10.1.200.1, Neighbour=, Preference=150, Metric=1, IndirectID=16777353)
Jun 16 2026 03:21:46 Core_SW_01 %%01RM/4/RM_ADD_DEFAULTRT(l):CID=0x80717539;The default route is added. (AddrFamily=IPv4, InstanceID=_public_, ProcessID=1, ProtocolID=OSPF, SubProtocolID=O_ASE, ExitIf=Vlanif202, Nexthop=10.1.200.5, Neighbour=, Preference=150, Metric=1, IndirectID=16777351)
Jun 16 2026 03:21:32 Core_SW_01 %%01INFO/4/SUPPRESS_LOGINFO(l):CID=0x80600405;Log LLDP/LLDP_INTERFACE_REM_CHANGE is suppressed 87 in last 3600 seconds, Source=0x80a5045a.
Jun 16 2026 03:21:30 Core_SW_01 %%01OSPF/2/ospfNbrStateChange_active(l):CID=0x80830457-alarmID=0x08900005;The status of the non-virtual neighbor has changed. (RouterId=10.1.254.1, NbrIpAddress=10.1.200.5, NbrAddressLessIndex=0, NbrRtrId=10.1.254.4, NbrState=5, ProcessId=1, AreaId=0.0.0.0, IfnetIndex=52, LocalIfIpAddress=10.1.200.6, IfName=Vlanif202, VpnName=_public_, Reason=Protocol reason, SubReason=I Bit Incorrect in DD)
Jun 16 2026 03:21:04 Core_SW_01 %%01IFNET/2/linkDown_clear(l):CID=0x807a040f-alarmID=0x08520003-clearType=service_resume;The interface status changes. (ifName=Eth-Trunk3, AdminStatus=UP, OperStatus=UP, Reason=Interface physical link is up, mainIfname=Eth-Trunk3)
Jun 16 2026 03:21:04 Core_SW_01 %%01LLDP/4/LLDP_INTERFACE_NEIGB_CHANGE(l):CID=0x80a5045a;Neighbor information of the interface was changed. (NeighborIndex=1, Action=added, Interface=GE1/0/4, RemoteChassisType=macAddress, RemoteChassisId=7425-8ae3-f862, RemotePortIdType=interfaceName, RemotePortId=HundredGigE1/0/1, RemoteSystemName=AGG_SW_02, RemoteSystemDescription=H3C Comware Platform Software, Software Version 7.1.070, Release 7639P06  H3C V9850-256H  Copyright (c) 2004-2024 New H3C Technologies Co., Ltd. All rights reserved., RemoteSystemCapabilitySupported=bridge router, RemoteSystemCapabilityEnabled=bridge router, RemoteManagementAddressType=all802, RemoteManagementAddress=7425-8ae3-f862)
Jun 16 2026 03:21:04 Core_SW_01 %%01LLDP/4/LLDP_REMTABLECHANGE(l):CID=0x80a5045a;LLDP neighbor information was changed. (Added=1, Deleted=0, Dropped=0, Aged=0)
Jun 16 2026 03:21:04 Core_SW_01 %%01LACP/4/LACP_STATE_DOWN(l):CID=0x80480454;The LACP state is down. (PortName=GE1/0/9, TrunkName=Eth-Trunk3, LastReceivePacketTime=[2026-06-16 03:19:34:040], Reason=No LACPDUs were received when the timer expired. Please check link connections or remote interface's status.)
Jun 16 2026 03:21:04 Core_SW_01 %%01IFNET/2/linkDown_active(l):CID=0x807a040f-alarmID=0x08520003;The interface status changes. (ifName=Eth-Trunk3, AdminStatus=UP, OperStatus=DOWN, Reason=The conditions for the activation of the interface are not met, mainIfname=Eth-Trunk3)
Jun 16 2026 03:20:58 Core_SW_01 %%01RM/4/RM_DELETE_DEFAULTRT(l):CID=0x80717539;The default route is deleted. (AddrFamily=IPv4, InstanceID=_public_, ProcessID=1, ProtocolID=OSPF, SubProtocolID=O_ASE, ExitIf=Vlanif202, Nexthop=10.1.200.5, Neighbour=, Preference=150, Metric=1, IndirectID=16777351)
Jun 16 2026 03:20:58 Core_SW_01 %%01RM/4/RM_ADD_DEFAULTRT(l):CID=0x80717539;The default route is added. (AddrFamily=IPv4, InstanceID=_public_, ProcessID=1, ProtocolID=OSPF, SubProtocolID=O_ASE, ExitIf=Vlanif201, Nexthop=10.1.200.1, Neighbour=, Preference=150, Metric=1, IndirectID=16777353)
Jun 16 2026 03:20:49 Core_SW_01 %%01OSPF/2/ospfNbrStateChange_clear(l):CID=0x80830457-alarmID=0x08900005-clearType=service_resume;The status of the non-virtual neighbor has changed. (RouterId=10.1.254.1, NbrIpAddress=10.1.200.1, NbrAddressLessIndex=0, NbrRtrId=10.1.254.3, NbrState=8, ProcessId=1, AreaId=0.0.0.0, IfnetIndex=51, LocalIfIpAddress=10.1.200.2, IfName=Vlanif201, VpnName=_public_, Reason=Alarm clear, SubReason=neighbor full)
Jun 16 2026 03:20:37 Core_SW_01 %%01OSPF/2/ospfNbrStateChange_active(l):CID=0x80830457-alarmID=0x08900005;The status of the non-virtual neighbor has changed. (RouterId=10.1.254.1, NbrIpAddress=10.1.200.1, NbrAddressLessIndex=0, NbrRtrId=10.1.254.3, NbrState=5, ProcessId=1, AreaId=0.0.0.0, IfnetIndex=51, LocalIfIpAddress=10.1.200.2, IfName=Vlanif201, VpnName=_public_, Reason=Protocol reason, SubReason=I Bit Incorrect in DD)
Jun 16 2026 03:20:27 Core_SW_01 %%01IFNET/2/linkDown_clear(l):CID=0x807a040f-alarmID=0x08520003-clearType=service_resume;The interface status changes. (ifName=Eth-Trunk2, AdminStatus=UP, OperStatus=UP, Reason=Interface physical link is up, mainIfname=Eth-Trunk2)
Jun 16 2026 03:20:27 Core_SW_01 %%01IFNET/2/linkDown_active(l):CID=0x807a040f-alarmID=0x08520003;The interface status changes. (ifName=Eth-Trunk2, AdminStatus=UP, OperStatus=DOWN, Reason=The conditions for the activation of the interface are not met, mainIfname=Eth-Trunk2)
Jun 16 2026 03:20:04 Core_SW_01 %%01LLDP/4/LLDP_REMTABLECHANGE(l):CID=0x80a5045a;LLDP neighbor information was changed. (Added=0, Deleted=0, Dropped=0, Aged=1)
Jun 16 2026 03:20:04 Core_SW_01 %%01LLDP/4/LLDP_INTERFACE_NEIGB_CHANGE(l):CID=0x80a5045a;Neighbor information of the interface was changed. (NeighborIndex=1, Action=deleted, Interface=GE1/0/4, RemoteChassisType=macAddress, RemoteChassisId=7425-8ae3-f862, RemotePortIdType=interfaceName, RemotePortId=HundredGigE1/0/1, RemoteSystemName=AGG_SW_02, RemoteSystemDescription=H3C Comware Platform Software, Software Version 7.1.070, Release 7639P06  H3C V9850-256H  Copyright (c) 2004-2024 New H3C Technologies Co., Ltd. All rights reserved., RemoteSystemCapabilitySupported=bridge router, RemoteSystemCapabilityEnabled=bridge router, RemoteManagementAddressType=all802, RemoteManagementAddress=7425-8ae3-f862)
Jun 16 2026 03:19:57 Core_SW_01 %%01RM/4/RM_DELETE_DEFAULTRT(l):CID=0x80717539;The default route is deleted. (AddrFamily=IPv4, InstanceID=_public_, ProcessID=1, ProtocolID=OSPF, SubProtocolID=O_ASE, ExitIf=Vlanif201, Nexthop=10.1.200.1, Neighbour=, Preference=150, Metric=1, IndirectID=16777353)
Jun 16 2026 03:19:57 Core_SW_01 %%01RM/4/RM_ADD_DEFAULTRT(l):CID=0x80717539;The default route is added. (AddrFamily=IPv4, InstanceID=_public_, ProcessID=1, ProtocolID=OSPF, SubProtocolID=O_ASE, ExitIf=Vlanif202, Nexthop=10.1.200.5, Neighbour=, Preference=150, Metric=1, IndirectID=16777351)
Jun 16 2026 03:19:53 Core_SW_01 %%01LLDP/4/LLDP_INTERFACE_NEIGB_CHANGE(l):CID=0x80a5045a;Neighbor information of the interface was changed. (NeighborIndex=1, Action=added, Interface=GE1/0/3, RemoteChassisType=macAddress, RemoteChassisId=7425-8ae3-9a57, RemotePortIdType=interfaceName, RemotePortId=HundredGigE1/0/1, RemoteSystemName=AGG_SW_01, RemoteSystemDescription=H3C Comware Platform Software, Software Version 7.1.070, Release 7639P06  H3C V9850-256H  Copyright (c) 2004-2024 New H3C Technologies Co., Ltd. All rights reserved., RemoteSystemCapabilitySupported=bridge router, RemoteSystemCapabilityEnabled=bridge router, RemoteManagementAddressType=all802, RemoteManagementAddress=7425-8ae3-9a57)
Jun 16 2026 03:19:53 Core_SW_01 %%01LLDP/4/LLDP_REMTABLECHANGE(l):CID=0x80a5045a;LLDP neighbor information was changed. (Added=1, Deleted=0, Dropped=0, Aged=0)
Jun 16 2026 03:19:51 Core_SW_01 %%01OSPF/2/ospfNbrStateChange_clear(l):CID=0x80830457-alarmID=0x08900005-clearType=service_resume;The status of the non-virtual neighbor has changed. (RouterId=10.1.254.1, NbrIpAddress=10.1.200.5, NbrAddressLessIndex=0, NbrRtrId=10.1.254.4, NbrState=8, ProcessId=1, AreaId=0.0.0.0, IfnetIndex=52, LocalIfIpAddress=10.1.200.6, IfName=Vlanif202, VpnName=_public_, Reason=Alarm clear, SubReason=neighbor full)
Jun 16 2026 03:19:48 Core_SW_01 %%01LLDP/4/LLDP_REMTABLECHANGE(l):CID=0x80a5045a;LLDP neighbor information was changed. (Added=0, Deleted=0, Dropped=0, Aged=1)
Jun 16 2026 03:19:48 Core_SW_01 %%01LLDP/4/LLDP_INTERFACE_NEIGB_CHANGE(l):CID=0x80a5045a;Neighbor information of the interface was changed. (NeighborIndex=1, Action=deleted, Interface=GE1/0/3, RemoteChassisType=macAddress, RemoteChassisId=7425-8ae3-9a57, RemotePortIdType=interfaceName, RemotePortId=HundredGigE1/0/1, RemoteSystemName=AGG_SW_01, RemoteSystemDescription=H3C Comware Platform Software, Software Version 7.1.070, Release 7639P06  H3C V9850-256H  Copyright (c) 2004-2024 New H3C Technologies Co., Ltd. All rights reserved., RemoteSystemCapabilitySupported=bridge router, RemoteSystemCapabilityEnabled=bridge router, RemoteManagementAddressType=all802, RemoteManagementAddress=7425-8ae3-9a57)
Jun 16 2026 03:19:42 Core_SW_01 %%01VRRP/3/VRRP_DOUBLE_MASTER_ERR(l):CID=0x80250453;VRRP detected double masters. (IfIndex=45, IfName=Vlanif10, VrId=1, PeerIp=10.1.10.252, PeerPriority=110)
Jun 16 2026 03:19:30 Core_SW_01 %%01LLDP/4/LLDP_REMTABLECHANGE(l):CID=0x80a5045a;LLDP neighbor information was changed. (Added=1, Deleted=0, Dropped=0, Aged=0)
Jun 16 2026 03:19:29 Core_SW_01 %%01LLDP/4/LLDP_INTERFACE_NEIGB_CHANGE(l):CID=0x80a5045a;Neighbor information of the interface was changed. (NeighborIndex=1, Action=added, Interface=GE1/0/8, RemoteChassisType=macAddress, RemoteChassisId=0c7c-6cf7-0000, RemotePortIdType=interfaceName, RemotePortId=GigabitEthernet1/0/1, RemoteSystemName=FW_01, RemoteSystemDescription=FW_01, Huawei Versatile Routing Platform Software, Software Version : USG6000V2 V500R005C00SPC100 (VRP (R) Software, Version 5.170), Copyright (C) 2014-2018 Huawei Technologies Co., Ltd., RemoteSystemCapabilitySupported=router, RemoteSystemCapabilityEnabled=router, RemoteManagementAddressType=ipv4, RemoteManagementAddress=10.1.254.3)
Jun 16 2026 03:19:25 Core_SW_01 %%01LLDP/4/LLDP_INTERFACE_NEIGB_CHANGE(l):CID=0x80a5045a;Neighbor information of the interface was changed. (NeighborIndex=1, Action=added, Interface=GE1/0/5, RemoteChassisType=macAddress, RemoteChassisId=7425-8ae3-5e94, RemotePortIdType=interfaceName, RemotePortId=HundredGigE1/0/1, RemoteSystemName=AGG_SW_03, RemoteSystemDescription=H3C Comware Platform Software, Software Version 7.1.070, Release 7639P06  H3C V9850-256H  Copyright (c) 2004-2024 New H3C Technologies Co., Ltd. All rights reserved., RemoteSystemCapabilitySupported=bridge router, RemoteSystemCapabilityEnabled=bridge router, RemoteManagementAddressType=all802, RemoteManagementAddress=7425-8ae3-5e94)
Jun 16 2026 03:19:25 Core_SW_01 %%01LLDP/4/LLDP_REMTABLECHANGE(l):CID=0x80a5045a;LLDP neighbor information was changed. (Added=1, Deleted=0, Dropped=0, Aged=0)
Jun 16 2026 03:19:20 Core_SW_01 %%01VRRP/4/vrrpTrapMasterDown(l):CID=0x80250453;The VRRP status changed from master to another state. (ifIndex=47, VrId=3, MasterIpAddr=10.1.30.252, sysName=Core_SW_01, ifName=Vlanif30, CurrentState=backup, ChangeReason=priority calculation)
Jun 16 2026 03:19:04 Core_SW_01 %%01VRRP/4/vrrpTrapMasterDown(l):CID=0x80250453;The VRRP status changed from master to another state. (ifIndex=48, VrId=4, MasterIpAddr=10.1.40.252, sysName=Core_SW_01, ifName=Vlanif40, CurrentState=backup, ChangeReason=priority calculation)
Jun 16 2026 03:19:03 Core_SW_01 %%01RM/4/RM_DELETE_DEFAULTRT(l):CID=0x80717539;The default route is deleted. (AddrFamily=IPv4, InstanceID=_public_, ProcessID=1, ProtocolID=OSPF, SubProtocolID=O_ASE, ExitIf=Vlanif202, Nexthop=10.1.200.5, Neighbour=, Preference=150, Metric=1, IndirectID=16777351)
Jun 16 2026 03:19:03 Core_SW_01 %%01RM/4/RM_ADD_DEFAULTRT(l):CID=0x80717539;The default route is added. (AddrFamily=IPv4, InstanceID=_public_, ProcessID=1, ProtocolID=OSPF, SubProtocolID=O_ASE, ExitIf=Vlanif201, Nexthop=10.1.200.1, Neighbour=, Preference=150, Metric=1, IndirectID=16777353)
Jun 16 2026 03:19:03 Core_SW_01 %%01OSPF/2/ospfNbrStateChange_active(l):CID=0x80830457-alarmID=0x08900005;The status of the non-virtual neighbor has changed. (RouterId=10.1.254.1, NbrIpAddress=10.1.200.5, NbrAddressLessIndex=0, NbrRtrId=10.1.254.4, NbrState=1, ProcessId=1, AreaId=0.0.0.0, IfnetIndex=52, LocalIfIpAddress=10.1.200.6, IfName=Vlanif202, VpnName=_public_, Reason=Peer router reason, SubReason=1-Wayhello Received)
Jun 16 2026 03:19:03 Core_SW_01 %%01IFNET/2/linkDown_clear(l):CID=0x807a040f-alarmID=0x08520003-clearType=service_resume;The interface status changes. (ifName=Eth-Trunk3, AdminStatus=UP, OperStatus=UP, Reason=Interface physical link is up, mainIfname=Eth-Trunk3)
Jun 16 2026 03:19:03 Core_SW_01 %%01LACP/4/LACP_STATE_DOWN(l):CID=0x80480454;The LACP state is down. (PortName=GE1/0/9, TrunkName=Eth-Trunk3, LastReceivePacketTime=[2026-06-16 03:17:32:737], Reason=No LACPDUs were received when the timer expired. Please check link connections or remote interface's status.)
Jun 16 2026 03:19:02 Core_SW_01 %%01IFNET/2/linkDown_active(l):CID=0x807a040f-alarmID=0x08520003;The interface status changes. (ifName=Eth-Trunk3, AdminStatus=UP, OperStatus=DOWN, Reason=The conditions for the activation of the interface are not met, mainIfname=Eth-Trunk3)
Jun 16 2026 03:19:02 Core_SW_01 %%01VRRP/4/vrrpTrapNewMaster(l):CID=0x80250453;The VRRP status changed to master. (ifIndex=48, VrId=4, MasterIPAddress=10.1.40.253, sysName=Core_SW_01, ifName=Vlanif40, ChangeReason=protocol timer expired)
Jun 16 2026 03:19:01 Core_SW_01 %%01VRRP/4/vrrpTrapNewMaster(l):CID=0x80250453;The VRRP status changed to master. (ifIndex=47, VrId=3, MasterIPAddress=10.1.30.253, sysName=Core_SW_01, ifName=Vlanif30, ChangeReason=protocol timer expired)
Jun 16 2026 03:18:59 Core_SW_01 %%01LACP/2/hwLacpStateDown_clear(l):CID=0x80480454-alarmID=0x09362015-clearType=service_resume;The LACP status of the member port changes to up. (TrunkIndex=53,PortIfIndex=7,TrunkId=1,TrunkName=Eth-Trunk1,PortName=GE1/0/2,Reason=LACP negotiation succeeds.)
Jun 16 2026 03:18:59 Core_SW_01 %%01LLDP/4/LLDP_REMTABLECHANGE(l):CID=0x80a5045a;LLDP neighbor information was changed. (Added=0, Deleted=0, Dropped=0, Aged=1)
Jun 16 2026 03:18:59 Core_SW_01 %%01LLDP/4/LLDP_INTERFACE_NEIGB_CHANGE(l):CID=0x80a5045a;Neighbor information of the interface was changed. (NeighborIndex=1, Action=deleted, Interface=GE1/0/8, RemoteChassisType=macAddress, RemoteChassisId=0c7c-6cf7-0000, RemotePortIdType=interfaceName, RemotePortId=GigabitEthernet1/0/1, RemoteSystemName=FW_01, RemoteSystemDescription=FW_01, Huawei Versatile Routing Platform Software, Software Version : USG6000V2 V500R005C00SPC100 (VRP (R) Software, Version 5.170), Copyright (C) 2014-2018 Huawei Technologies Co., Ltd., RemoteSystemCapabilitySupported=router, RemoteSystemCapabilityEnabled=router, RemoteManagementAddressType=ipv4, RemoteManagementAddress=10.1.254.3)
Jun 16 2026 03:18:59 Core_SW_01 %%01LACP/2/hwLacpPDUChange_clear(l):CID=0x807a040f-alarmID=0x09360003-clearType=service_resume;The LACP member interface's status changed from unselected to selected. (TrunkIndex=0, PortIfIndex=7, TrunkId=1, TrunkName=Eth-Trunk1, PortName=GE1/0/2)
Jun 16 2026 03:18:49 Core_SW_01 %%01IFNET/2/linkDown_clear(l):CID=0x807a040f-alarmID=0x08520003-clearType=service_resume;The interface status changes. (ifName=Eth-Trunk1, AdminStatus=UP, OperStatus=UP, Reason=Interface physical link is up, mainIfname=Eth-Trunk1)
Jun 16 2026 03:18:49 Core_SW_01 %%01LACP/4/LACP_STATE_DOWN(l):CID=0x80480454;The LACP state is down. (PortName=GE1/0/1, TrunkName=Eth-Trunk1, LastReceivePacketTime=[2026-06-16 03:17:18:733], Reason=No LACPDUs were received when the timer expired. Please check link connections or remote interface's status.)
Jun 16 2026 03:18:48 Core_SW_01 %%01IFNET/2/linkDown_active(l):CID=0x807a040f-alarmID=0x08520003;The interface status changes. (ifName=Eth-Trunk1, AdminStatus=UP, OperStatus=DOWN, Reason=The conditions for the activation of the interface are not met, mainIfname=Eth-Trunk1)
Jun 16 2026 03:18:38 Core_SW_01 %%01LLDP/4/LLDP_REMTABLECHANGE(l):CID=0x80a5045a;LLDP neighbor information was changed. (Added=0, Deleted=0, Dropped=0, Aged=1)
Jun 16 2026 03:18:38 Core_SW_01 %%01LLDP/4/LLDP_INTERFACE_NEIGB_CHANGE(l):CID=0x80a5045a;Neighbor information of the interface was changed. (NeighborIndex=1, Action=deleted, Interface=GE1/0/5, RemoteChassisType=macAddress, RemoteChassisId=7425-8ae3-5e94, RemotePortIdType=interfaceName, RemotePortId=HundredGigE1/0/1, RemoteSystemName=AGG_SW_03, RemoteSystemDescription=H3C Comware Platform Software, Software Version 7.1.070, Release 7639P06  H3C V9850-256H  Copyright (c) 2004-2024 New H3C Technologies Co., Ltd. All rights reserved., RemoteSystemCapabilitySupported=bridge router, RemoteSystemCapabilityEnabled=bridge router, RemoteManagementAddressType=all802, RemoteManagementAddress=7425-8ae3-5e94)
